Angelina Elisabetta Maria Nicola,Cortés,35002753,24/11/1999
Maria Ema Amalia,Dussán,35002754,22/09/1999
Clarisa Lilia,Botero,35002755,11/11/2002
Rodolfo Eusebio,Zúñiga,35002756,28/05/1998
Eduardo Faustino,Acevedo,35002757,04/05/2001
Catalina  Julia,Hernández,35002758,07/01/1998
Carmen Micaela,Vargas,35002759,10/02/2003
Andrea Norma,Villa,35002760,17/11/2000
Vidal Bruno,Ortega,35002761,26/03/1998
Luis Segundo,Barthel,35002762,10/07/1999
Marcelino Lujan,Coral,35002763,16/08/2000
Olgierd Antonio,Mogollón,35002764,05/09/1999
Margarita Claudina,Torres,35002765,13/07/1998
Jose Adrian,Cruz,35002766,17/01/1998
Elsa Edith,Botero,35002767,11/08/2001
Etelvina Leonor,Suarique,35002768,24/10/2002
Ida Graciela,Navia,35002769,28/08/1998
Teofila Susana,Lanao,35002770,24/05/2002
Rafael Omar,Perez,35002771,05/02/2002
Alicia Maltilde,Blanco,35002772,06/08/2002
Senisbaldo Amilcar,Barrera,35002773,06/04/2003
Guillerma Ada,Castiblanco,35002774,06/02/1999
Clementina Inmaculada,Barthel,35002775,25/04/2000
Loreta Beatriz,Nieto,35002776,01/03/1998
José Iván,Muñoz,35002777,19/01/1998
Alejandro Mario,Beltrán,35002778,10/09/1999
Justo Ceferino,Sanchez,35002779,03/08/2003
Manuel Alberto,Cervantes,35002780,05/11/2003
Marquesa Alicia,Coral,35002781,01/07/2000
Casiano Antonio,Varon,35002782,03/02/2001
Carmelo Reynaldo,Bravo,35002783,05/11/2003
Clara Alina,Nieto,35002784,16/06/2000
Atilana Margarita,Marin,35002785,28/03/2003
Niria Del Valle,Ortega,35002786,11/10/2001
Jose Abelardo,Ruiz,35002787,17/11/1999
Ramon Franklin,Coral,35002788,06/10/2001
Berman,Bolívar,35002789,18/10/1999
Victor Meregildo,Sánchez,35002790,06/05/1999
Nancy Ofelia,Garcia,35002791,12/02/2001
Higinio Anibal,Bolívar,35002792,02/01/2002
Jessi,Rodríguez,35002793,10/05/2001
Alberto Ezequiel,Gomez,35002794,27/01/2003
Eusebio Adan,Alfonso,35002795,02/02/2002
Delfina Mercedes,Fino,35002796,02/06/2003
Pedro Jacinto,Blanco,35002797,27/10/1999
Raúl Santos,Mendoza,35002798,20/09/2001
Margarino,Montoya,35002799,14/05/2001
Rita Peregrina,Novoa,35002800,11/09/2002
Estefanina,Novoa,35002801,11/09/2003
Juan Sady,Acero,35002802,02/02/1999
Maria Lindomar,Romero,35002803,25/03/2001
Regina Nelida,Estudiantes,35002804,18/09/1999
Geronima Edubijis,Nieto,35002805,10/07/2003
Naoko,Quesada,35002806,17/09/1999
Justa Amelia,Dussán,35002807,11/01/1999
Rita Nora,Varon,35002808,12/08/1998
Escolastica Amancia,Camargo,35002809,04/01/1999
Dominga Maria del Valle,Gomez,35002810,24/11/2003
Luis Cesar Armando,Garcia,35002811,14/01/2001
Parmenia Pascuala,Cervantes,35002812,28/01/2001
Mario Martires,Mahecha,35002813,12/08/1998
Ramona Maria Del Carmen,Suarique,35002814,14/04/2000
Evelia Faustina,Mejia,35002815,13/03/2002
Miriam Verónica,Horta,35002816,19/06/2001
Grogoria Lucia,Nieto,35002817,24/07/1999
Liliana Estela Del Valle,Guerrero,35002818,08/07/2002
Hilda Isidora,Lanao,35002819,22/11/1998
Olga Neodolinda,Delgado,35002820,23/07/2002
Lisandro Saturnino,Dueñas,35002821,13/11/2002
Irenea Elsa,Cervantes,35002822,26/06/2003
Emilia Gelsomina Mercedes,Mejia,35002823,06/03/2000
Nella,Herrera,35002824,04/10/2000
Narciso Hector Jose,Mahecha,35002825,07/10/1999
Malvina,Moncaleano,35002826,25/03/1999
Zunilda Victoria De,Fino,35002827,12/07/1999
Antonia Estrella,Zúñiga,35002828,22/06/2001
Isabel Crescencia,Mogollón,35002829,28/03/2003
Dalmira Neptali,Dueñas,35002830,04/04/2000
Judit Elisa,Barthel,35002831,18/03/2002
Araceli Margarita,Alfonso,35002832,25/01/2003
Elba Saturnina,Sánchez,35002833,10/02/2001
Hector Baldomedo,Moncaleano,35002834,02/05/2002
Norma Gloria Cecilia,Ortega,35002835,11/10/2001
Santiago Belisario,Barrera,35002836,14/09/2003
Maria Alva,Moncaleano,35002837,06/05/1999
Paulina Alcira,Novoa,35002838,25/02/2003
Pura Francisca,Acero,35002839,27/12/2002
Domingo Vladimir,Estudiantes,35002840,15/08/2000
Matias Gregorio,Montoya,35002841,10/07/2001
Ramon Beato,Barrera,35002842,07/11/2002
Luisa Abdonia,Perez,35002843,05/09/2002
Ambrosio Argelino,Jimenez,35002844,13/04/2003
Ciriaca Hipolita,Zúñiga,35002845,26/02/1998
Grasiela Zelmira Rosa,Zúñiga,35002846,04/04/2003
Josè  Adolfo,Cervantes,35002847,24/05/2003
Sixto Humberto,Vargas,35002848,08/10/2003
Lia Hortensia,García,35002849,18/05/1998
Geronimo Honorio,Dussán,35002850,01/01/2000
Ernestina Onesima,Delgado,35002851,14/11/1998
Maria Elisabete,Orozco,35002852,16/02/2001
Aniceto Doroteo,Sierra,35002853,05/03/2000
Jorge Juan Carlos,Acevedo,35002854,12/04/2001
Carmen Rosalba,Navia,35002855,25/08/1998
Yolanda  Del Carmen,Garcia,35002856,10/03/1998
Martha Valentina Del Valle,Lopez,35002857,04/08/1999
Rosaria Ada,Castiblanco,35002858,20/04/2003
Reymundo Angel,Beltrán,35002859,03/07/2003
Eva Ascencion,Romero,35002860,19/03/2003
Rogelio Yndavor,Herrera,35002861,17/03/2000
Rosa Ercilia,Rocha,35002862,24/07/2003
Vicente Javier,Rodríguez,35002863,22/04/2001
Noldi Noemi,Tarquino,35002864,06/11/1998
Manuela Nelida,Rocha,35002865,22/10/2002
Ema Elizabeb,Acevedo,35002866,22/02/2003
Nelida Feliza,Zúñiga,35002867,11/05/2002
Jose Eliot,Coral,35002868,26/03/2001
Segundo Amalio,Gonzalez,35002869,02/12/2001
Erica Luisa,Rueda,35002870,05/03/2001
Juana Sinforosa,Dussán,35002871,27/06/2000
Concepcion Alida,Novoa,35002872,11/10/2003
Ramón Alcadio,Varon,35002873,05/11/1998
Ines Gabriela,Diaz,35002874,16/05/2003
Esmeralda Susana,Gomez,35002875,02/11/1998
Mirta Elena Milagro,Botero,35002876,24/10/2001
Gustavo Gabriel,Pinzon,35002877,09/06/2002
Maximo Camilo,Lopez,35002878,23/05/2000
Gregorio Delio,Dueñas,35002879,10/01/1998
Gudula,Guacas,35002880,18/06/2000
Gerardina Carmen,Villa,35002881,12/08/2002
Pedro Fanor,Castiblanco,35002882,28/02/2001
Mercedes Valentina,Vargas,35002883,06/06/1999
Martha Juana Claudia,Rodríguez,35002884,11/02/2002
Juan Blas,Hernandez,35002885,12/10/2001
Adelmo Rosa,Nieto,35002886,03/02/2000
Florencio Alberto,Perez,35002887,06/03/2002
Lucia Stella Maria del Pilar,Fernández,35002888,14/10/2001
Justino Americo,Gonzalez,35002889,17/11/2002
Mirta Angelica Nélida,Gomez,35002890,24/01/2001
Rosa Ludovina,Ortega,35002891,19/03/1999
Segundo Bernabe,Mendoza,35002892,17/10/1999
Encarnacion Carolina,Sierra,35002893,13/11/1998
Alejandro Máximo,Quesada,35002894,14/01/2002
Nora Leonilda,García,35002895,21/12/1998
Ervelia Rosa,Rey,35002896,21/04/2003
Susana Encarnaciòn,Estudiantes,35002897,13/02/1998
Aida Bonifacia,Rey,35002898,24/08/2003
Pablo Isac,Gonzalez,35002899,12/06/2003
Lider Roque,Ortega,35002900,25/08/1999
Violeta Magdalena,Mejia,35002901,10/11/2000
Francisco Evelio,Barthel,35002902,11/08/2001
Abel Jacinto,Novoa,35002903,28/08/1998
Angela Gladys,Sanchez,35002904,04/02/1999
Clotilde del Milagro,Fino,35002905,04/02/2002
Woo Kyung,Jimenez,35002906,05/05/2002
Mabel Sabina,Nieto,35002907,18/05/2002
Leoncio Teodulo,Rodríguez,35002908,14/06/2003
Bernabel Geronimo,Blanco,35002909,24/12/2002
Daniel Marcelino,Perez,35002910,27/11/1999
Jose Luis,Zúñiga,35002911,14/11/2002
Roberto Gilberto,Hernández,35002912,19/03/1999
Elisa Leonarda,Rey,35002913,10/10/2000
Cruz Servando,Herrera,35002914,28/06/2002
Carlos Otmar,Perez,35002915,01/01/1998
Ester Angelita,Mendoza,35002916,12/12/2002
Ramon Teodoso,Jimenez,35002917,02/04/2002
Maria Luisa Nicolasa,Mejia,35002918,23/01/1998
Anibal Salomon,Gonzalez,35002919,05/08/2001
Maria Cristina Rafaela,Quesada,35002920,15/05/2002
Mariano Jose,Bolívar,35002921,02/05/2003
Shirley Ann,Guacas,35002922,16/06/2003
Eva Cresencia,Rey,35002923,21/01/1999
Ruben Teobaldo Carlos,Diaz,35002924,06/04/2001
Armonia Josefina,Rodríguez,35002925,04/10/2003
Enrique Ernesto Guillermo,Botero,35002926,09/10/2003
LUCILA EVANGELINA,Acero,35002927,04/06/2001
Martin Ubaldo,Villa,35002928,11/06/1999
Nelva Angela,Puerto,35002929,27/08/2002
Pedro Dario Antonio,Fino,35002930,28/11/2002
Arnaldo Norberto,Gomez,35002931,25/09/2003
Fernando Mauro Jose,Rey,35002932,06/05/1998
Armando  Anibal,Rocha,35002933,15/04/2002
Jose Wenseslao,Delgado,35002934,22/03/2000
Adriana  Del Rosario,Guerrero,35002935,01/12/2003
Angela Marcelina,Sánchez,35002936,24/04/2001
Leandro Norberto,Barjuch,35002937,05/02/1999
Emma Prosperina,Rueda,35002938,09/05/2001
Ema Delia,Cortés,35002939,25/04/2001
Quiteria Aurora,Mejia,35002940,10/01/2002
Ilidio,Sánchez,35002941,13/02/2001
Genoveva Isolina,Villa,35002942,08/07/2002
Angélica Juliana,Villa,35002943,21/07/2001
Eduardo Esteban,Beltrán,35002944,24/03/1998
Roy Vernon,Coral,35002945,03/10/1999
Maria Leocadia,García,35002946,25/05/2001
Ramona Bartola,Bravo,35002947,18/06/1999
Nelida del Lujan,Coral,35002948,14/06/2002
Susana del Carmen,Acero,35002949,25/08/1999
Irmina Crecencia,Barthel,35002950,02/03/2000
Alejandro Nestor,Delgado,35002951,19/12/2002
Maria Noeli,Botero,35002952,14/02/1999
Lidia Ramona Benita,Puerto,35002953,21/08/1999
Clara Ester Paula,Dueñas,35002954,03/05/2002
Slobodan,Aristizabal,35002955,10/04/1999
Antonio Argentino,Sánchez,35002956,01/02/2003
Libertad Encarnacion,García,35002957,11/05/2003
Raquel Anunciacion,Villa,35002958,18/10/1998
Angel,Fino,35002959,24/11/2002
Felicia Eleuteria,Gomez,35002960,05/06/2000
Modesta Maria Teresa,Coral,35002961,11/12/2003
Inocencia Marta,Bravo,35002962,16/02/2003
Griselda Atilda,Mejia,35002963,25/03/2002
Dora Ysabel,Coral,35002964,04/03/2002
Eduardo Villamil,Varon,35002965,11/10/2002
Luis Baltasar,Sierra,35002966,18/07/2000
Pacifico,Perez,35002967,18/01/1998
Aida Ernestina,Suarique,35002968,26/10/2002
Cipriana Maria,Gomez,35002969,22/07/2003
Enzo Franco Antonio,Nieto,35002970,16/02/2001
Eugenio Gabino,Suarique,35002971,22/01/1998
Jose Ignacio Roque,Gomez,35002972,12/03/2001
Ofelia Onelia,Cervantes,35002973,17/04/2002
Andres L,Hernandez,35002974,15/04/2001
Ezequiel Angel,Blanco,35002975,06/06/2001
Raimundo Benito,Coral,35002976,07/01/1999
Lucila Minerba,Mahecha,35002977,01/10/2002
Hector Julio,Mendoza,35002978,23/04/2002
Beatriz I Isabel,Blanco,35002979,10/07/1998
Guido Daniel,Rocha,35002980,20/09/2001
Josefa Audelina,Tarquino,35002981,26/09/2002
Joaquin Alejandro,Sanchez,35002982,17/12/2002
Nicolas Martelo,Delgado,35002983,18/06/2002
Beatriz Santina,Nieto,35002984,12/09/2002
Maria Clelia Lucila,Castiblanco,35002985,01/10/2001
Jose Teixeira,Dueñas,35002986,05/06/2001
Alberta,Quesada,35002987,15/01/2002
Laura Celia,Castaño,35002988,27/08/2003
Beatriz Desideria Argentina,Lanao,35002989,04/04/2003
Audora Celia,Navia,35002990,22/10/2002
Nelida Jovita,Quesada,35002991,24/02/2001
Signecia,Alfonso,35002992,28/09/2002
Diego Rosario,Rodríguez,35002993,27/03/2001
Clemidia Yolanda,Mogollón,35002994,13/03/1999
Fanor Rolando,Sánchez,35002995,14/09/1998
Silvia Amanda Liliana,Muñoz,35002996,20/09/2000
Rosa Rosaura,Barjuch,35002997,17/10/2001
Agustina Eroides,Acevedo,35002998,22/01/2001
Clelia Luisa Juana,Nieto,35002999,09/05/2001
Luis Arlando,Acero,35003000,04/03/1998
Ethel Mirian,García,35003001,16/11/2003
Carlota Ubolina,Acevedo,35003002,11/09/1999
Nertina,Barrera,35003003,28/09/2002
Sergio Isael,Blanco,35003004,16/07/1998
Camila Leli,Alfonso,35003005,21/07/2001
Eduardo Constantino,Puerto,35003006,12/04/2000
Norma Juliana,Acero,35003007,27/04/1999
Analia Albina,Lopez,35003008,22/02/2000
Cezar Luis,Bolívar,35003009,26/05/2003
Amelia Ester,Quesada,35003010,09/03/2003
Selestina Marcelina,Aristizabal,35003011,20/03/1998
Rosa Emeteria,Polo,35003012,10/08/2001
Eloisa Fermina Elisa,Castiblanco,35003013,22/09/2002
Garcia Cristina Del Rosario,Blanco,35003014,06/12/1998
Yolanda Ema,Estudiantes,35003015,26/08/2002
Erico Miguel,Acevedo,35003016,12/04/1999
Vicente Martin,Garcia,35003017,02/10/2001
Mimoru,Herrera,35003018,13/12/2002
Gabino Gualdemar,Guerrero,35003019,20/02/2001
Damian Eduardo,Cervantes,35003020,05/10/2003
Rene Dora,Dussán,35003021,08/11/1998
Ignacio Felix,Navia,35003022,24/01/1999
Miguel Angel Cirilo,Castiblanco,35003023,16/08/2002
Gustavo Abdias,Gonzalez,35003024,14/04/1999
Santos Pastora,Orozco,35003025,28/08/2003
MERCEDES MARY,Gomez,35003026,18/07/1999
Matilde Zahira Isabel,Montoya,35003027,14/04/2003
Graciela Lourde,Cortés,35003028,25/12/2000
Santa Roberta,Suarique,35003029,18/01/2000
Haidé Lucía,Barrera,35003030,03/11/2001
Hermosina Ruth,Novoa,35003031,28/05/1998
Lila Raquel,Horta,35003032,10/06/2002
Barbara Angela,Barthel,35003033,25/04/1999
Eustaquio Crisanto,Mahecha,35003034,14/07/1998
Noemi Venancia,Torres,35003035,02/11/2001
Tomas Dalmacio,Cruz,35003036,24/11/2001
Estela Alicia,Lanao,35003037,06/12/1999
Antonio Emilio,Acero,35003038,09/02/2002
Humberto Faustino,Rodríguez,35003039,14/09/2000
Ana Romilda,Varon,35003040,12/01/2000
Nora Lilian,Lanao,35003041,19/10/2002
Andre Georges Albert Charles,Torres,35003042,22/08/1999
Viviana Norma,Gonzalez,35003043,20/07/2000
Angel Timoteo,Dussán,35003044,25/06/1999
Francisca Froilana,Acero,35003045,04/03/2002
DE LOS SANTOS RAMONA,Cervantes,35003046,26/08/1999
María Alcina,Zúñiga,35003047,20/02/1999
Naldo Nolberto,Forero,35003048,18/09/2003
Rogelio Rigoberto,Hernandez,35003049,20/05/1999
Lorenzo Celestino,Rodríguez,35003050,13/12/2002
Noemi Nelia Maria,Zúñiga,35003051,13/02/2000
Mauricio Silvano,Puerto,35003052,03/12/1998
Carlos Roberto Ramon,Ruiz,35003053,06/05/2003
Benedicto Norberto,Guerrero,35003054,26/05/2001
Alejandrina Alicia,Lopez,35003055,18/09/2001
Ademar Pablo,Suarique,35003056,19/12/2001
Mirta Belkys,Herrera,35003057,22/07/1998
Ramon Matias,Romero,35003058,27/04/1998
Herve Maria Luis,Aristizabal,35003059,26/09/2002
Leontes Antonio,Nieto,35003060,27/01/1999
Josefina Delina,Sanchez,35003061,03/12/2001
Nedar Wilder,Jimenez,35003062,24/01/2003
Alfonsa,Rueda,35003063,22/01/2001
Nela Elena,Lopez,35003064,27/02/1999
Jose Cecilio,Lopez,35003065,11/09/1999
Antonio Leandro Alfredo,Mendoza,35003066,26/04/2003
Gladys Alice,Herrera,35003067,06/12/2001
Ana Lia Amalia,Ortega,35003068,23/09/1998
Benjazmin,Cortés,35003069,17/08/1998
Leonor Zulma,Bolívar,35003070,09/02/2000
Ramon Proto,Cruz,35003071,20/09/2000
Saul David,Pinzon,35003072,17/01/1998
Delfor Francisco,Tarquino,35003073,20/12/1998
Lucia Ofelia,Suarique,35003074,04/06/2003
Mirta Josefina,Ruiz,35003075,15/09/2000
Elvio Edgardo,Romero,35003076,02/08/1998
Raul Joel,Acevedo,35003077,01/03/1998
Federico Del Carmen,Guerrero,35003078,02/01/2002
Ana Berta,Cruz,35003079,11/01/1998
Juana Rosa Maria,Moncaleano,35003080,23/07/1999
Teresita Ursula,Rocha,35003081,12/02/2001
Rosita Bertha,Diaz,35003082,17/09/2003
Celestino Martin,Horta,35003083,14/07/2000
Edelmiro Hector,Sanchez,35003084,17/11/2000
Lucila Elena,Camargo,35003085,16/11/1998
Alicia Tarsila,Cervantes,35003086,19/06/2003
Frida Anabel,Dussán,35003087,12/06/2000
Susana Maria Luz,Barrera,35003088,27/08/2002
Juana Almentaria,Vargas,35003089,12/03/1999
Anibal Oriel,Ruiz,35003090,19/09/2001
Ascacia,Castiblanco,35003091,04/04/2000
Delia De Los Milagros,Gomez,35003092,26/03/2002
Marino Cesar,Hernández,35003093,10/09/2000
Erminda Mabel,Castiblanco,35003094,21/10/2000
Ambrosio Felipe,Camargo,35003095,22/06/1999
Norberta Teresa,Villa,35003096,07/05/1999
Francisco Nelson,Ortega,35003097,11/12/1998
Emilio Irineo,Montoya,35003098,09/09/1999
Beatriz Ernestina Gladys,Botero,35003099,17/04/2003
Horacio Roque,Cortés,35003100,17/04/2003
Geronima Rosa,Varon,35003101,17/05/2000
Naldo Luis,Romero,35003102,22/02/2003
Luis Rigoberto,Bolívar,35003103,14/06/2002
Mirta Graciela Del Valle,Beltrán,35003104,10/09/1998
Zulma Letania,Coral,35003105,15/01/2000
Carmensita Rosa,Bolívar,35003106,09/07/1998
MAURICIO MAXIMO MARCELO,Novoa,35003107,03/03/2000
Otilia Eufemia,Polo,35003108,28/07/1998
Gertrudris Leonor,Nieto,35003109,04/03/2001
Eleonora Ines,Botero,35003110,25/12/2002
Celso Jose,Rocha,35003111,22/09/2003
Celso Leli,Gomez,35003112,04/08/2002
Tranquilo Alberto,Nieto,35003113,22/03/2003
Barbara Angela,Rey,35003114,25/08/2000
Lauro Luciano,Bravo,35003115,01/09/2002
Eudoro,Guacas,35003116,05/12/2003
Vicente Eduardo,Horta,35003117,14/07/1999
Transito Isidro,Fino,35003118,13/08/2000
Nivia Nolaida,Acero,35003119,24/12/1998
Edgard,Orozco,35003120,16/06/2003
Gonzalo Carlos,Suarique,35003121,07/04/1999
Lucia  Nélida,Puerto,35003122,16/10/2002
Isabelino Salvador,Sierra,35003123,18/05/1998
Maria Deifilia,Nieto,35003124,07/04/2001
Liliana Elisabet Mafalda,Varon,35003125,11/01/1999
Lorenzo Emilio,Jimenez,35003126,27/09/2001
Argelia de Jesus,Coral,35003127,06/07/2000
Otiliano,Vargas,35003128,11/02/2002
Orlando Arsenio,Acevedo,35003129,10/11/1998
Antonio Solano,Blanco,35003130,15/03/2003
Birgilia Milagro,Lopez,35003131,28/01/2000
Nelis Esmeralda,Hernández,35003132,25/03/1998
Antenor,Sierra,35003133,27/04/2003
Elizabeth Eva,Rey,35003134,23/09/2000
Carmela Cecilia,Fino,35003135,21/10/1998
Ludovico Pedro,Alfonso,35003136,15/04/1999
Antonio Grabiel,Ruiz,35003137,28/11/1999
Lidia Margarita Del Valle,Gomez,35003138,03/12/2000
Cosme Alcides,Polo,35003139,28/02/1999
Emilia Teresita,Romero,35003140,15/01/2001
Luisa Clelia,Perez,35003141,01/12/2002
Elda Nicomedes,Mogollón,35003142,12/12/1998
Nieve Rafael,Mendoza,35003143,05/11/2003
Ines Amalia,Garcia,35003144,22/08/2001
Nancy Jacqueline,Dueñas,35003145,13/04/1999
Guillermina Rosita,Rocha,35003146,13/09/2001
Reyna De Las Mercedes,Acevedo,35003147,28/04/2001
Alberto Juan Jose,Camargo,35003148,16/07/2002
Nicolas Leon,Pinzon,35003149,17/12/1998
Julia de Valle,Jimenez,35003150,02/04/2001
Lesja,Cortés,35003151,22/07/2000
Leandro Oscar,Blanco,35003152,15/09/2001
Segundo Mauro,Delgado,35003153,24/06/2000
Roberto Evaldo,Torres,35003154,01/02/2002
Alfonsa Celinda,Quesada,35003155,02/03/2002
Consolacion del Transito,Rey,35003156,28/07/2001
Clemilda Inés,Coral,35003157,03/05/2000
Lucas Ruben,Hernández,35003158,19/01/1999
Luis Fernando,Beltrán,35003159,10/09/2001
Custodio Tagoberto,Mogollón,35003160,11/11/1998
Nilsa Rosa,Navia,35003161,01/12/2001
Vilma Estela,Puerto,35003162,25/07/1998
Roberto Italo,Garcia,35003163,28/06/1998
Trinidad Rosa Isabel,Lopez,35003164,08/01/2003
Horacio Cristobal,Rocha,35003165,05/04/2002
Jose Herman,Barthel,35003166,08/05/2002
Angela Alodia,Orozco,35003167,22/08/1999
Benisio Salvador,Acero,35003168,24/08/2000
Graciela Beatriz Concepcion,Dueñas,35003169,01/08/2002
Ynés Monseguro,Mahecha,35003170,01/02/2001
Geraldina Ceferina,Dueñas,35003171,04/11/2003
Sara Evangelista,Gonzalez,35003172,23/05/2000
Rosaura,Lopez,35003173,09/05/2000
Zelma Antonia,Navia,35003174,20/03/2002
Osvaldo Hector,Villa,35003175,09/06/1998
Adriana Maria  Virginia,Pinzon,35003176,11/04/1998
Esteban Candido,Horta,35003177,11/10/2002
Roman Patricio,Tarquino,35003178,15/04/1999
Angel Valerio,Torres,35003179,17/11/2003
Antonia Agrispina,Lopez,35003180,10/12/1999
Gustavo,Herrera,35003181,22/11/1999
VICTORIA FELIPA,Quesada,35003182,16/05/2003
Elena Haydee,Pinzon,35003183,10/12/2000
Inga Christa,Sierra,35003184,22/08/2002
Lucia Romelia,Blanco,35003185,11/11/2000
Regino Bartolome,Perez,35003186,13/11/1998
Oscar Fabian,Sánchez,35003187,12/03/2003
Ercilia Teresa,Perez,35003188,19/06/2001
Lilia Leonor,Novoa,35003189,16/03/2001
Mario Edgardo,Rocha,35003190,05/10/2003
Dario Urbano,Orozco,35003191,17/08/2001
Laureano Fermin,Guacas,35003192,14/05/2001
Oscar De San Ramòn,Suarique,35003193,27/11/2001
Carlos,Estudiantes,35003194,03/10/1998
Luis de La Rosa,Varon,35003195,08/08/1998
Faustina Feliciana,Bolívar,35003196,10/02/1999
Pedro Giraldo,Botero,35003197,17/02/2003
Guillermo Modesto,Torres,35003198,11/05/1999
Maria  Magdalena Teresa,Dussán,35003199,25/11/2003
Celina Olga,Torres,35003200,23/12/2000
Pierre Joseph Georges,Lopez,35003201,01/09/2003
Amalia Lidia,Ortega,35003202,15/07/2001
Mercedes Gado,Acero,35003203,13/05/1998
Elida Eugenia,Orozco,35003204,05/02/1998
Rene Ingliberto,Sánchez,35003205,20/06/1998
Berta Elsa Antonia,Botero,35003206,10/03/1998
Eva Brigida,Lopez,35003207,09/11/1998
Sara Piedad,Blanco,35003208,05/04/2000
Jacinta Celia,Aristizabal,35003209,13/09/2002
Guido Alfredo,Herrera,35003210,03/11/1998
Emilia Artemisia,Tarquino,35003211,04/04/2000
Aurelio Jose,Perez,35003212,05/07/1999
Omar Avildo,Polo,35003213,18/04/2000
Mario Waldino,Zúñiga,35003214,27/04/2001
Rena,Barthel,35003215,04/09/2000
Hector Carlos Lorenzo,Ruiz,35003216,23/08/2001
Amelia Elisa,Horta,35003217,25/10/2001
Flor Irene,García,35003218,19/08/2000
Margarita Bienvenida,Delgado,35003219,28/09/2000
Avel Esteban,Romero,35003220,20/04/2000
Alberto Carlos Efrain,Navia,35003221,12/04/2003
Paulino Arturo,Ruiz,35003222,10/04/2002
Milton Jose,Marin,35003223,13/09/1999
Andres Eliodoro,Fernández,35003224,03/08/2002
Josefina  Edelmys,Guacas,35003225,18/04/1998
Leonardo Natalio,Rey,35003226,08/02/2002
Graciela Orfilia,Suarique,35003227,09/06/2000
Felix Bartolomé,Coral,35003228,12/09/2001
Enrique Armin,Fino,35003229,04/12/2001
Romulo Aurelio,Villa,35003230,28/01/2001
Domingo Jesús,Forero,35003231,13/03/2003
Edita Matilde,Guerrero,35003232,18/07/2002
Guidelmo Ramon,Quesada,35003233,15/07/2001
Rolando Rodolfo,Jimenez,35003234,28/04/1999
Rodolfo  Oscar,Fernández,35003235,15/10/1998
Tomas Rodolfo,Rueda,35003236,07/11/1999
Gilda Teofila,Castiblanco,35003237,22/04/2002
Griselda Carmen,Torres,35003238,13/05/1998
Ernesto Edelmiro,Orozco,35003239,08/03/2000
Horacio Luis Esteban,Romero,35003240,12/11/2001
Maria Teresa De Las Mercedes,Puerto,35003241,20/07/2002
Arzovindo,Guacas,35003242,20/11/2003
Epifanio,Guerrero,35003243,26/07/1999
Mario Roberto,Quesada,35003244,16/04/2002
Silvestre Juan,Beltrán,35003245,15/07/2002
Erlinda Clara,García,35003246,07/11/2002
Inocencia Cristina,Suarique,35003247,05/10/2001
Osmar Romulo,Herrera,35003248,12/09/2000
Beatriz Benedicta,Cervantes,35003249,28/06/1998
Zulaica Rafaela,Moncaleano,35003250,01/04/2002
Guillermo Fernando Alfonso,García,35003251,10/12/2001
Laura Amelia,Cortés,35003252,15/03/2001
